Time (s) Run #1;Sound Wave (%) Run #1
3.4835;0.46725
3.484;0.7509
3.4845;-1.4146
3.485;-1.79585
3.4855;-0.19155
3.486;0.9522
3.4865;-0.03295
3.487;-1.683
3.4875;-1.4146
3.488;0.32085
3.4885;0.9278
3.489;-1.1279
3.4895;-1.81415
3.49;-0.34405
3.4905;1.0376
3.491;0.25985
3.4915;-1.42985
3.492;-1.02725
3.4925;0.208
3.493;0.79055
3.4935;-0.91135
3.494;-1.927
3.4945;-0.73445
3.495;0.7692
3.4955;0.16835
3.496;-1.58845
3.4965;-1.93005
3.497;0.18665
3.4975;0.5557
3.498;-1.0303
3.4985;-2.232
3.499;-1.2133
3.4995;0.4642
3.5;-0.27085
3.5005;-1.8782
3.501;-2.0429
3.5015;0.0189
3.502;0.75395
3.5025;-0.60025
3.503;-1.927
3.5035;-1.09435
3.504;0.66245
3.5045;0.3117
3.505;-1.38715
3.5055;-1.55185
3.506;0.08905
3.5065;1.0864
3.507;-0.06955
3.5075;-1.6525
3.508;-1.2072
3.5085;0.5496
3.509;0.5313
3.5095;-1.6342
3.51;-1.6647
3.5105;-0.07565
3.511;1.0864
3.5115;0.07685
3.512;-1.60065
3.5125;-1.4451
3.513;0.7082
3.5135;0.61975
3.514;-1.13705
3.5145;-1.9026
3.515;-0.55755
3.5155;0.7753
3.516;0.04025
3.5165;-1.64335
3.517;-1.30175
3.5175;0.43065
3.518;0.63195
3.5185;-0.9571
3.519;-1.75925
3.5195;-0.75275
3.52;0.80885
3.5205;0.4154
3.521;-1.64945
3.5215;-1.2987
3.522;0.40015
3.5225;0.8485
3.523;-0.63685
3.5235;-1.8416
3.524;-0.3044
3.5245;0.9522
3.525;0.13785
3.5255;-1.55795
3.526;-1.47865
3.5265;0.2263
3.527;0.95525
3.5275;-0.32575
3.528;-1.77755
3.5285;-0.5667
3.529;0.9095
3.5295;0.2995
3.53;-1.39325
3.5305;-1.66165
3.531;-0.0543
3.5315;0.90035
3.532;-0.1458
3.5325;-1.83855
3.533;-0.7558
3.5335;0.76615
3.534;0.51605
3.5345;-1.17365
3.535;-1.70435
3.5355;-0.2068
3.536;1.01625
3.5365;-0.524
3.537;-1.8294
3.5375;-0.99675
3.538;0.7021
3.5385;0.7082
3.539;-1.06385
3.5395;-1.8538
3.54;-0.6216
3.5405;0.7753
3.541;-0.44775
3.5415;-1.91175
3.542;-1.40545
3.5425;0.36355
3.543;0.58925
3.5435;-0.9266
3.544;-2.00325
3.5445;-0.9449
3.545;0.76615
3.5455;-0.24035
3.546;-1.8721
3.5465;-1.58845
3.547;0.1531
3.5475;0.4215
3.548;-1.27125
3.5485;-1.927
3.549;-0.4935
3.5495;0.79055
3.55;-0.02685
3.5505;-1.7257
3.551;-1.7562
3.5515;-0.0665
3.552;0.50995
3.5525;-1.08825
3.553;-2.01545
3.5535;-0.75275
3.554;0.74785
3.5545;0.28425
3.555;-1.3658
3.5555;-1.7013
3.556;-0.13055
3.5565;0.94
3.557;-0.70395
3.5575;-1.78975
3.558;-0.80155
3.5585;0.78445
3.559;0.57705
3.5595;-1.16755
3.56;-1.8172
3.5605;-0.35625
3.561;0.8424
3.5615;-1.03945
3.562;-1.79585
3.5625;-1.01505
3.563;0.58315
3.5635;0.6411
3.564;-1.00285
3.5645;-1.9209
3.565;-0.06955
3.5655;0.82715
3.566;-0.30745
3.5665;-1.8782
3.567;-1.30175
3.5675;0.41845
3.568;0.45505
3.5685;-0.72835
3.569;-1.7501
3.5695;-0.22205
3.57;0.8973
3.5705;-0.1275
3.571;-1.74095
3.5715;-1.64945
3.572;0.0433
3.5725;0.6106
3.573;-1.36275
3.5735;-2.0429
3.574;-0.6948
3.5745;0.7082
3.575;0.0921
3.5755;-1.622
3.576;-1.19805
3.5765;0.50385
3.577;0.72345
3.5775;-0.87475
3.578;-1.78365
3.5785;-0.61855
3.579;0.9095
3.5795;0.452
3.58;-1.2377
3.5805;-1.23465
3.581;0.4764
3.5815;0.9644
3.582;-0.4935
3.5825;-1.6769
3.583;-0.7741
3.5835;0.80885
3.584;0.66245
3.5845;-1.46035
3.585;-1.4268
3.5855;0.22325
3.586;0.9156
3.5865;-0.45385
3.587;-1.88735
3.5875;-1.28345
3.588;0.3849
3.5885;0.1104
3.589;-1.5671
3.5895;-1.82635
3.59;-0.2922
3.5905;0.72345
3.591;-0.3593
3.5915;-1.92395
3.592;-1.5305
3.5925;0.61365
3.593;0.33
3.5935;-1.33835
3.594;-1.82635
3.5945;-0.4325
3.595;0.82105
3.5955;-0.0482
3.596;-1.69215
3.5965;-1.59455
3.597;0.5862
3.5975;0.5862
3.598;-1.0486
3.5985;-1.78365
3.599;-0.50265
3.5995;0.82715
3.6;0.2934
3.6005;-1.4329
3.601;-1.2316
3.6015;0.44285
3.602;0.7265
3.6025;-0.88085
3.603;-1.8782
3.6035;-0.2251
3.604;0.8119
3.6045;-0.2556
3.605;-1.82025
3.6055;-1.57015
3.606;0.13785
3.6065;0.73565
3.607;-0.707
3.6075;-1.9148
3.608;-0.50265
3.6085;0.78445
3.609;0.04025
3.6095;-1.57015
3.61;-1.5244
3.6105;0.13175
3.611;0.92475
3.6115;-0.24645
3.612;-1.69825
3.6125;-1.12485
3.613;0.9278
3.6135;0.3971
3.614;-1.22855
3.6145;-1.48475
3.615;0.01585
3.6155;1.001
3.616;0.00975
3.6165;-1.53355
3.617;-1.24685
3.6175;0.83935
3.618;0.5862
3.6185;-1.01505
3.619;-1.6708
3.6195;-0.2861
3.62;0.90035
3.6205;0.15005
3.621;-1.7623
3.6215;-0.9998
3.622;0.58315
3.6225;0.2568
3.623;-0.96625
3.6235;-1.8172
3.624;-0.5911
3.6245;0.7875
3.625;-0.27085
3.6255;-1.744
3.626;-1.28955
3.6265;0.4093
3.627;0.3971
3.6275;-1.27735
3.628;-1.80195
3.6285;-0.829
3.629;0.86985
3.6295;-0.03905
3.63;-1.7013
3.6305;-1.5366
3.631;0.15005
3.6315;0.76005
3.632;-1.1828
3.6325;-1.9026
3.633;-0.5972
3.6335;0.696
3.634;0.06465
3.6345;-1.58235
3.635;-1.6525
3.6355;-0.05125
3.636;0.79665
3.6365;-0.98455
3.637;-1.9026
3.6375;-0.7985
3.638;0.65025
3.6385;0.28425
3.639;-1.4756
3.6395;-1.82635
3.64;-0.2739
3.6405;0.76005
3.641;-0.707
3.6415;-1.77145
3.642;-0.89
3.6425;0.64415
3.643;0.5435
3.6435;-1.14315
3.644;-1.7989
3.6445;0.11345
3.645;0.8119
3.6455;-0.47215
3.646;-1.78365
3.6465;-1.14925
3.647;0.49165
3.6475;0.54045
3.648;-1.0486
3.6485;-1.96055
3.649;-0.17325
3.6495;0.75395
3.65;-0.2922
3.6505;-1.75315
3.651;-0.8046
3.6515;0.3239
3.652;0.71735
3.6525;-0.7863
3.653;-1.8172
3.6535;-0.40505
3.654;0.70515
3.6545;-0.17935
3.655;-1.71655
3.6555;-1.1096
3.656;0.6106
3.6565;0.8119
3.657;-1.1462
3.6575;-1.95445
3.658;-0.61245
3.6585;0.7265
3.659;0.1043
3.6595;-1.44815
3.66;-1.67385
3.6605;0.43065
3.661;0.7082
3.6615;-0.80155
3.662;-1.70435
3.6625;-0.6033
3.663;0.90035
3.6635;0.55875
3.664;-1.1218
3.6645;-1.6281
3.665;0.33915
3.6655;0.8424
3.666;-0.5667
3.6665;-1.74705
3.667;-0.93575
3.6675;0.6289
3.668;0.49165
3.6685;-1.1157
3.669;-1.83855
3.6695;0.00365
3.67;0.60145
3.6705;-0.4386
3.671;-1.8416
3.6715;-1.27125
3.672;0.3666
3.6725;0.4825
3.673;-1.00895
3.6735;-1.82025
3.674;-0.3044
3.6745;0.6472
3.675;-0.2373
3.6755;-1.6952
3.676;-1.38715
3.6765;0.2995
3.677;0.52215
3.6775;-1.06995
3.678;-1.6281
3.6785;-0.28305
3.679;0.9278
3.6795;-0.4569
3.68;-1.439
3.6805;-1.4207
3.681;0.66855
3.6815;0.6716
3.682;-0.8717
3.6825;-1.71045
3.683;-0.50265
3.6835;0.9034
3.684;-0.1519
3.6845;-1.58235
3.685;-1.1645
3.6855;0.45505
3.686;0.76615
3.6865;-0.707
3.687;-1.75315
3.6875;-0.7192
3.688;0.81495
3.6885;0.57095
3.689;-1.4024
3.6895;-1.2316
3.69;0.3727
3.6905;0.9217
3.691;-0.4935
3.6915;-1.80195
3.692;-1.1401
3.6925;0.4276
3.693;-0.097
3.6935;-1.65555
3.694;-1.7989
3.6945;-0.23425
3.695;0.55875
3.6955;-0.5484
3.696;-1.9697
3.6965;-0.9876
3.697;0.4581
3.6975;-0.02075
3.698;-1.622
3.6985;-1.53965
3.699;-0.42945
3.6995;0.65025
3.7;-0.28
3.7005;-1.9514
3.701;-1.00895
3.7015;0.50385
3.702;0.3361
3.7025;-1.22245
3.703;-1.51525
3.7035;-0.4447
3.704;0.79055
3.7045;0.04025
3.705;-1.86905
3.7055;-1.2194
3.706;0.40625
3.7065;0.49775
3.707;-1.03335
3.7075;-1.8965
3.708;-0.12445
3.7085;0.82715
3.709;0.29035
3.7095;-1.64945
3.71;-1.2804
3.7105;0.39405
3.711;0.8363
3.7115;-0.585
3.712;-1.622
3.7125;-0.14885
3.713;1.00405
3.7135;0.1104
3.714;-1.4451
3.7145;-1.35055
3.715;0.2446
3.7155;0.8729
3.716;-0.4264
3.7165;-1.69215
3.717;-0.48435
3.7175;0.95525
3.718;0.269
3.7185;-1.31395
3.719;-1.47255
3.7195;0.0616
3.72;0.8973
3.7205;-0.17325
3.721;-1.5793
3.7215;-0.6582
3.722;0.8363
3.7225;0.4642
3.723;-1.1767
3.7235;-1.622
3.724;-0.2556
3.7245;0.84545
3.725;-0.0543
3.7255;-1.72875
3.726;-0.89915
3.7265;0.60145
3.727;-0.01465
3.7275;-1.16145
3.728;-1.8172
3.7285;-0.60025
3.729;0.6838
3.7295;-0.5362
3.73;-1.92395
3.7305;-1.3414
3.731;0.30865
3.7315;0.15615
3.732;-1.0364
3.7325;-1.9453
3.733;-0.30135
3.7335;0.71125
3.734;-0.28
3.7345;-1.75925
3.735;-1.4329
3.7355;0.1897
3.736;0.6289
3.7365;-1.31395
3.737;-1.8355
3.7375;-0.5484
3.738;0.6472
3.7385;-0.1275
3.739;-1.6525
3.7395;-1.63725
3.74;-0.08175
3.7405;0.71125
3.741;-1.0547
3.7415;-1.79585
3.742;-0.5606
3.7425;0.82105
3.743;0.27205
3.7435;-1.3353
3.744;-1.5793
3.7445;-0.06955
3.745;0.69295
3.7455;-0.7314
3.746;-1.58235
3.7465;-0.7436
3.747;0.7265
3.7475;0.38185
3.748;-1.24075
3.7485;-1.7623
3.749;0.12565
3.7495;0.6655
3.75;-0.6582
3.7505;-1.7867
3.751;-1.01505
3.7515;0.5923
3.752;0.50995
3.7525;-1.012
3.753;-1.47255
3.7535;0.01585
3.754;0.818
3.7545;-0.34405
3.755;-1.6586
3.7555;-0.5789
3.756;0.46115
3.7565;0.36965
3.757;-0.70395
3.7575;-1.4695
3.758;-0.0482
3.7585;0.9583
3.759;0.00365
3.7595;-1.50915
3.76;-0.8168
3.7605;0.6838
3.761;0.46115
3.7615;-1.0547
3.762;-1.70435
3.7625;-0.39895
3.763;0.79665
3.7635;0.08295
3.764;-1.4634
3.7645;-1.47255
3.765;0.5435
3.7655;0.56485
3.766;-0.9571
3.7665;-1.83245
3.767;-0.7314
3.7675;0.6655
3.768;0.15005
3.7685;-1.3719
3.769;-1.32615
3.7695;0.2812
3.77;0.6289
3.7705;-0.7436
3.771;-1.8538
3.7715;-0.94795
3.772;0.55875
3.7725;0.33
3.773;-1.3048
3.7735;-1.6098
3.774;-0.05125
3.7745;0.3361
3.775;-0.6582
3.7755;-1.89345
3.776;-1.2194
3.7765;0.3605
3.777;0.4459
3.7775;-1.5244
3.778;-1.6525
3.7785;-0.1275
3.779;0.74175
3.7795;-0.41725
3.78;-1.82025
3.7805;-1.34445
3.781;0.2629
3.7815;0.2507
3.782;-1.2377
3.7825;-1.6098
3.783;-0.1763
3.7835;0.9095
3.784;0.04025
3.7845;-1.5793
3.785;-1.28345
3.7855;0.7204
3.786;0.6411
3.7865;-0.89305
3.787;-1.5549
3.7875;-0.2983
3.788;0.9278
3.7885;-0.2068
3.789;-1.5244
3.7895;-0.9754
3.79;0.5679
3.7905;0.6899
3.791;-0.8168
3.7915;-1.80195
3.792;-0.7619
3.7925;0.635
3.793;-0.2495
3.7935;-1.68605
3.794;-1.4146
3.7945;0.19275
3.795;0.6594
3.7955;-0.76495
3.796;-1.83855
3.7965;-0.9815
3.797;0.76005
3.7975;-0.1214
3.798;-1.5549
3.7985;-1.4878
3.799;0.10125
3.7995;0.79055
3.8;-0.3593
3.8005;-1.6037
3.801;-0.4569
3.8015;0.80885
3.802;0.30255
3.8025;-1.2804
3.803;-1.5122
3.8035;-0.12445
3.804;0.7509
3.8045;-0.31965
3.805;-1.927
3.8055;-1.00285
3.806;0.4215
3.8065;0.1287
3.807;-1.44205
3.8075;-1.94835
3.808;-0.56975
3.8085;0.5801
3.809;-0.75275
3.8095;-1.9453
3.81;-1.13095
3.8105;0.37575
3.811;0.4215
3.8115;-1.10655
3.812;-1.8294
3.8125;-0.0726
3.813;0.7204
3.8135;-0.3959
3.814;-1.80195
3.8145;-1.2377
3.815;0.33
3.8155;0.67465
3.816;-0.69785
3.8165;-1.5915
3.817;-0.0604
3.8175;0.8912
3.818;-0.0177
3.8185;-1.47255
3.819;-1.22245
3.8195;0.30255
3.82;0.7936
3.8205;-0.43555
3.821;-1.52135
3.8215;-0.17325
3.822;0.9888
3.8225;0.208
3.823;-1.35055
3.8235;-1.39935
3.824;0.086
3.8245;0.7936
3.825;-0.89915
3.8255;-1.76535
3.826;-0.63075
3.8265;0.7814
3.827;0.18665
3.8275;-1.3597
3.828;-1.67385
3.8285;-0.2495
3.829;0.6899
3.8295;-0.8412
3.83;-1.93005
3.8305;-1.03945
3.831;0.38795
3.8315;-0.27085
3.832;-1.7379
3.8325;-1.59455
3.833;-0.0238
3.8335;0.55265
3.834;-0.71615
3.8345;-1.9087
3.835;-1.1828
3.8355;0.32695
3.836;0.0433
3.8365;-1.4329
3.837;-1.76535
3.8375;-0.12445
3.838;0.7692
3.8385;-0.3105
3.839;-1.61895
3.8395;-1.1584
3.84;0.36355
3.8405;0.73565
3.841;-1.14925
3.8415;-1.5793
3.842;-0.20985
3.8425;0.87595
3.843;0.0128
3.8435;-1.439
3.844;-1.2621
3.8445;0.23545
3.845;0.7814
3.8455;-1.0486
3.846;-1.72875
3.8465;-0.44775
3.847;0.7997
3.8475;0.16835
3.848;-1.3719
3.8485;-1.48475
3.849;0.47945
3.8495;0.5862
3.85;-0.88085
3.8505;-1.4817
3.851;-0.60635
3.8515;0.71735
3.852;0.33305
3.8525;-1.22245
3.853;-1.21635
3.8535;0.29035
3.854;0.6899
3.8545;-0.63075
3.855;-1.69825
3.8555;-0.8168
3.856;0.6777
3.8565;0.452
3.857;-1.5671
3.8575;-1.52135
3.858;-0.01465
3.8585;0.70515
3.859;-0.4935
3.8595;-1.66775
3.86;-0.4935
3.8605;0.5191
3.861;0.65635
3.8615;-1.2255
3.862;-1.4329
3.8625;0.0128
3.863;0.9156
3.8635;-0.097
3.864;-1.55185
3.8645;-0.6765
3.865;0.71735
3.8655;0.43065
3.866;-1.08825
3.8665;-1.52745
3.867;-0.24035
3.8675;0.83325
3.868;-0.07565
3.8685;-1.58235
3.869;-0.9815
3.8695;0.4703
3.87;0.4093
3.8705;-1.134
3.871;-1.84465
3.8715;-0.6765
3.872;0.58315
3.8725;-0.0482
3.873;-1.99105
3.8735;-1.51525
3.874;0.0433
3.8745;0.2751
3.875;-1.10655
3.8755;-1.988
3.876;-0.96625
3.8765;0.4032
3.877;-0.39285
3.8775;-1.866
3.878;-1.59455
3.8785;-0.0604
3.879;0.2141
3.8795;-0.83815
3.88;-1.90565
3.8805;-1.0608
3.881;0.37575
3.8815;-0.03295
3.882;-1.47255
3.8825;-1.4024
3.883;0.13785
3.8835;0.6594
3.884;-0.8107
3.8845;-1.5
3.885;-0.92355
3.8855;0.89425
3.886;0.46725
3.8865;-1.03945
3.887;-1.22245
3.8875;0.1897
3.888;1.08335
3.8885;-0.43555
3.889;-1.439
3.8895;-0.59415
3.89;0.80275
3.8905;0.5252
3.891;-1.02115
3.8915;-1.6098
3.892;-0.3593
3.8925;0.7021
3.893;-0.5972
3.8935;-1.7623
3.894;-1.1035
3.8945;0.32695
3.895;0.34525
3.8955;-1.1889
3.896;-1.9392
3.8965;-0.8046
3.897;0.52825
3.8975;-0.5179
3.898;-1.805
3.8985;-1.2743
3.899;0.3178
3.8995;0.64415
3.9;-0.768
3.9005;-1.75925
3.901;-0.83205
3.9015;0.72955
3.902;-0.1397
3.9025;-1.7745
3.903;-1.44205
3.9035;0.0982
3.904;0.63195
3.9045;-0.57585
3.905;-1.805
3.9055;-0.5606
3.906;0.6411
3.9065;0.04025
3.907;-1.41155
3.9075;-1.05165
3.908;0.00975
3.9085;0.76005
3.909;-0.85035
3.9095;-1.72875
3.91;-0.69785
3.9105;0.61365
3.911;0.22325
3.9115;-1.31395
3.912;-1.28955
3.9125;0.26595
3.913;0.6289
3.9135;-0.67345
3.914;-1.7196
3.9145;-0.8839
3.915;0.53435
3.9155;0.3666
3.916;-1.195
3.9165;-1.8111
3.917;-0.0299
3.9175;0.61365
3.918;-0.56975
3.9185;-1.7745
3.919;-1.0913
3.9195;0.39405
3.92;0.4764
3.9205;-0.93575
3.921;-1.49085
3.9215;0.0067
3.922;0.88205
3.9225;-0.1031
3.923;-1.46645
3.9235;-1.1157
3.924;0.35135
3.9245;0.7021
3.925;-1.1218
3.9255;-1.53965
3.926;-0.3166
3.9265;0.6594
3.927;-0.09395
3.9275;-1.52135
3.928;-1.3597
3.9285;0.19885
3.929;0.60145
3.9295;-0.8656
3.93;-1.5122
3.9305;-0.4264
3.931;0.7814
3.9315;0.14395
3.932;-1.3048
3.9325;-1.49085
3.933;0.3178
3.9335;0.52215
3.934;-0.88695
3.9345;-1.78365
3.935;-0.8717
3.9355;0.4703
3.936;-0.32575
3.9365;-1.7257
3.937;-1.82635
3.9375;-0.0177
3.938;0.4337
3.9385;-0.88695
3.939;-1.9514
3.9395;-1.1279
3.94;0.33915
3.9405;-0.0909
3.941;-1.52135
3.9415;-1.51525
3.942;-0.02075
3.9425;0.7021
3.943;-0.36845
3.9435;-1.6098
3.944;-1.05775
3.9445;0.4764
3.945;0.65635
3.9455;-1.16145
3.946;-1.4207
3.9465;-0.05735
3.947;0.90645
3.9475;-0.11835
3.948;-1.45425
3.9485;-1.16755
3.949;0.33305
3.9495;0.4947
3.95;-1.36275
3.9505;-1.50915
3.951;-0.2556
3.9515;0.8241
3.952;0.06465
3.9525;-1.4146
3.953;-1.3841
3.9535;0.4703
3.954;0.4764
3.9545;-0.97845
3.955;-1.7501
3.9555;-0.6826
3.956;0.61975
3.9565;0.1165
3.957;-1.3658
3.9575;-1.20415
3.958;0.269
3.9585;0.4947
3.959;-0.87475
3.9595;-1.68605
3.96;-0.88085
3.9605;0.5435
3.961;-0.1946
3.9615;-1.5122
3.962;-1.36275
3.9625;0.0616
3.963;0.6533
3.9635;-0.6277
3.964;-1.7623
3.9645;-0.4569
3.965;0.73565
3.9655;0.02805
3.966;-1.41155
3.9665;-1.4451
3.967;-0.08175
3.9675;0.6899
3.968;-0.39285
3.9685;-1.6708
3.969;-0.72835
3.9695;0.57095
3.97;0.1775
3.9705;-1.38105
3.971;-1.72875
3.9715;-0.3593
3.972;0.6045
3.9725;-0.32575
3.973;-1.80805
3.9735;-0.9205
3.974;0.4642
3.9745;0.29645
3.975;-1.1706
3.9755;-1.6891
3.976;-0.4142
3.9765;0.79055
3.977;-0.41115
3.9775;-1.53355
3.978;-0.9022
3.9785;0.85155
3.979;0.61975
3.9795;-0.8229
3.98;-1.59455
3.9805;-0.58195
3.981;0.7387
3.9815;-0.23425
3.982;-1.58235
3.9825;-1.21635
3.983;0.2507
3.9835;0.34525
3.984;-0.6887
3.9845;-1.52135
3.985;-0.26475
3.9855;0.7814
3.986;-0.0116
3.9865;-1.40545
3.987;-1.2499
3.9875;0.19885
3.988;0.7936
3.9885;-0.88085
3.989;-1.53355
3.9895;-0.31965
3.99;0.818
3.9905;0.2568
3.991;-1.2316
3.9915;-1.35665
3.992;0.02195
3.9925;0.7509
3.993;-0.74055
3.9935;-1.69825
3.994;-0.71615
3.9945;0.5435
3.995;0.1531
3.9955;-1.36275
3.996;-1.78365
3.9965;-0.4386
3.997;0.55875
3.9975;-0.70395
3.998;-1.805
3.9985;-1.03945
3.999;0.3483
3.9995;0.25375
4;-1.2255
4.0005;-1.8355
4.001;-0.6277
4.0015;0.60145
4.002;-0.4874
4.0025;-1.67385
4.003;-1.1462
4.0035;0.35135
4.004;0.49165
4.0045;-0.90525
4.005;-1.7562
4.0055;-0.24035
4.006;0.58315
4.0065;-0.39285
4.007;-1.85075
4.0075;-1.4756
4.008;0.03415
4.0085;0.46115
4.009;-0.78935
4.0095;-1.7074
4.01;-0.47825
4.0105;0.60145
4.011;-0.19155
4.0115;-1.63115
4.012;-1.58845
4.0125;-0.13055
4.013;0.5252
4.0135;-1.0791
4.014;-1.75315
4.0145;-0.6582
4.015;0.52825
4.0155;0.0494
4.016;-1.36275
4.0165;-1.2011
4.017;0.23545
4.0175;0.51605
4.018;-0.81375
4.0185;-1.70435
4.019;-0.7314
4.0195;0.60755
4.02;0.35135
4.0205;-1.0486
4.021;-1.1279
4.0215;0.7631
4.022;0.9095
4.0225;-0.3044
4.023;-1.3231
4.0235;-0.63075
4.024;0.74175
4.0245;0.65635
4.025;-1.2011
4.0255;-1.256
4.026;0.5374
4.0265;0.7692
4.027;-0.3044
4.0275;-1.50305
4.028;-1.03335
4.0285;0.43065
4.029;0.2812
4.0295;-1.2011
4.03;-1.53355
4.0305;-0.2312
4.031;0.60145
4.0315;-0.31355
4.032;-1.6769
4.0325;-1.5366
4.033;0.29035
4.0335;0.1348
4.034;-1.33835
4.0345;-1.84465
4.035;-0.5606
4.0355;0.54045
4.036;-0.0787
4.0365;-1.4817
4.037;-1.12485
4.0375;0.3483
4.038;0.4154
4.0385;-0.951
4.039;-1.62505
4.0395;-0.52705
4.04;0.757
4.0405;-0.158
4.041;-1.3414
4.0415;-0.96015
4.042;0.5191
4.0425;0.8058
4.043;-0.6033
4.0435;-1.5488
4.044;-0.7253
4.0445;0.62585
4.045;-0.0116
4.0455;-1.3963
4.046;-1.31395
4.0465;0.09515
4.047;0.63195
4.0475;-0.52705
4.048;-1.6769
4.0485;-1.05165
4.049;0.32695
4.0495;-0.0177
4.05;-1.44815
4.0505;-1.57625
4.051;-0.24645
4.0515;0.49165
4.052;-0.45385
4.0525;-1.74705
4.053;-1.38715
4.0535;0.43065
4.054;0.0799
4.0545;-1.64335
4.055;-1.6342
4.0555;-0.34405
4.056;0.6167
4.0565;-0.1519
4.057;-1.46645
4.0575;-0.87475
4.058;0.4947
4.0585;0.46115
4.059;-0.92355
4.0595;-1.47255
4.06;-0.3776
4.0605;0.7265
4.061;-0.3959
4.0615;-1.6769
4.062;-1.1462
4.0625;0.22935
4.063;0.3666
4.0635;-0.98455
4.064;-1.65555
4.0645;-0.2983
4.065;0.4337
4.0655;-0.4081
4.066;-1.7806
4.0665;-1.44815
4.067;-0.00245
4.0675;0.36965
4.068;-0.83205
4.0685;-1.80195
4.069;-0.44165
4.0695;0.6838
4.07;-0.03295
4.0705;-1.44815
4.071;-1.3475
4.0715;0.12565
4.072;0.8058
4.0725;-0.37455
4.073;-1.52745
4.0735;-0.45995
4.074;0.7326
4.0745;0.25375
4.075;-1.1523
4.0755;-1.317
4.076;-0.00855
4.0765;0.8363
4.077;-0.64905
4.0775;-1.52745
4.078;-0.6094
4.0785;0.8424
4.079;0.36965
4.0795;-1.05165
4.08;-1.50305
4.0805;-0.2922
4.081;0.67465
4.0815;-0.56365
4.082;-1.69825
4.0825;-0.95405
4.083;0.66855
4.0835;0.41845
4.084;-0.9083
4.0845;-1.63115
4.085;-0.4569
4.0855;0.66855
4.086;-0.3959
4.0865;-1.5854
4.087;-1.05775
4.0875;0.3605
4.088;0.24765
4.0885;-1.1584
4.089;-1.53355
4.0895;-0.0909
4.09;0.7326
4.0905;-0.16105
4.091;-1.5061
4.0915;-1.2682
4.092;0.18055
4.0925;0.3056
4.093;-1.14925
4.0935;-1.64945
4.094;-0.44775
4.0945;0.54655
4.095;-0.16715
4.0955;-1.561
4.096;-1.561
4.0965;-0.158
4.097;0.4581
4.0975;-1.07605
4.098;-1.7501
4.0985;-0.70395
4.099;0.50385
4.0995;-0.0055
4.1;-1.4268
4.1005;-1.63115
4.101;0.26595
4.1015;0.49775
4.102;-0.75275
4.1025;-1.60065
4.103;-0.7131
4.1035;0.61975
4.104;0.40625
4.1045;-1.08215
4.105;-1.49085
4.1055;-0.30135
4.106;0.6655
4.1065;-0.5301
4.107;-1.5854
4.1075;-0.90525
4.108;0.47335
4.1085;0.49165
4.109;-0.93575
4.1095;-1.561
4.11;-0.04515
4.1105;0.67465
4.111;-0.35015
4.1115;-1.52135
4.112;-1.10655
4.1125;0.30865
4.113;0.49775
4.1135;-1.2377
4.114;-1.53355
4.1145;-0.2434
4.115;0.6777
4.1155;-0.66125
4.116;-1.48475
4.1165;-1.25905
4.117;0.1531
4.1175;0.32085
4.118;-1.073
4.1185;-1.67995
4.119;-0.51485
4.1195;0.59535
4.12;-0.5606
4.1205;-1.62505
4.121;-1.39325
4.1215;0.452
4.122;0.55875
4.1225;-0.8046
4.123;-1.5305
4.1235;-0.5545
4.124;0.6777
4.1245;0.23545
4.125;-1.5183
4.1255;-1.1706
4.126;0.2141
4.1265;0.574
4.127;-0.6704
4.1275;-1.62505
4.128;-0.79545
4.1285;0.6228
4.129;0.4459
4.1295;-1.3048
4.13;-1.19805
4.1305;0.1592
4.131;0.73565
4.1315;-0.3959
4.132;-1.52135
4.1325;-0.9205
4.133;0.44285
4.1335;0.05245
4.134;-1.317
4.1345;-1.439
4.135;-0.16715
4.1355;0.56485
4.136;-0.4081
4.1365;-1.7501
4.137;-1.35055
4.1375;0.3605
4.138;0.0189
4.1385;-1.42985
4.139;-1.5244
4.1395;-0.58805
4.14;0.35745
4.1405;-0.341
4.141;-1.6464
4.1415;-1.073
4.142;0.27205
4.1425;0.2324
4.143;-1.18585
4.1435;-1.7196
4.144;-0.0299
4.1445;0.58925
4.145;0.0433
4.1455;-1.58235
4.146;-1.08825
4.1465;0.35135
4.147;0.50385
4.1475;-0.80765
4.148;-1.63725
4.1485;-0.1519
4.149;0.7204
4.1495;0.2751
4.15;-1.41155
4.1505;-1.07605
4.151;0.3422
4.1515;0.71735
4.152;-0.4996
4.1525;-1.4878
4.153;-0.768
4.1535;0.71735
4.154;-0.036
4.1545;-1.35665
4.155;-1.378
4.1555;-0.0482
4.156;0.55265
4.1565;-0.51485
4.157;-1.6586
4.1575;-1.134
4.158;0.5252
4.1585;-0.00245
4.159;-1.34445
4.1595;-1.5366
4.16;-0.22205
4.1605;0.6289
4.161;-0.29525
4.1615;-1.5488
4.162;-0.7985
4.1625;0.4642
4.163;-0.1458
4.1635;-1.13095
4.164;-1.5671
4.1645;-0.36235
4.165;0.58315
4.1655;-0.09395
4.166;-1.59455
4.1665;-1.0059
4.167;0.35745
4.1675;-0.0482
4.168;-1.05165
4.1685;-1.64945
4.169;-0.5606
4.1695;0.69295
4.17;-0.3471
4.1705;-1.4939
4.171;-1.0303
4.1715;0.38185
4.172;0.58925
4.1725;-1.08825
4.173;-1.38105
4.1735;-0.17325
4.174;0.7082
4.1745;-0.11225
4.175;-1.4024
4.1755;-1.16755
4.176;0.21105
